,impath,label,Hmax,Wmax,Attnlabel
138,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_139.png," ""No""",1410,2155,[ 1  3  5 39 68  5  2]
139,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_140.png," ""unauthorised""",1410,2155,[ 1  3  5 74 67 54 74 73 61 68 71 62 72 58 57  5  2]
140,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_141.png," ""entry""",1410,2155,[ 1  3  5 58 67 73 71 78  5  2]
141,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_142.png," ""into""",1410,2155,[ 1  3  5 62 67 73 68  5  2]
142,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_143.png," ""this""",1410,2155,[ 1  3  5 73 61 62 72  5  2]
143,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_144.png," ""area!""",1410,2155,[ 1  3  5 54 71 58 54  4  5  2]
144,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_145.png," ""Permit""",1410,2155,[ 1  3  5 41 58 71 66 62 73  5  2]
145,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_146.png," ""to""",1410,2155,[ 1  3  5 73 68  5  2]
146,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_147.png," ""work""",1410,2155,[ 1  3  5 76 68 71 64  5  2]
147,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_148.png," ""system""",1410,2155,[ 1  3  5 72 78 72 73 58 66  5  2]
148,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_149.png," ""in""",1410,2155,[ 1  3  5 62 67  5  2]
149,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_150.png," ""operation""",1410,2155,[ 1  3  5 68 69 58 71 54 73 62 68 67  5  2]
150,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_151.png," ""Estates""",1410,2155,[ 1  3  5 30 72 73 54 73 58 72  5  2]
151,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_152.png," ""Management""",1410,2155,[ 1  3  5 38 54 67 54 60 58 66 58 67 73  5  2]
152,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_153.png," ""Section""",1410,2155,[ 1  3  5 44 58 56 73 62 68 67  5  2]
153,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_154.png," ""Tetley""",1410,2155,[ 1  3  5 45 58 73 65 58 78  5  2]
154,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_155.png," ""To""",1410,2155,[ 1  3  5 45 68  5  2]
155,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_156.png," ""find""",1410,2155,[ 1  3  5 59 62 67 57  5  2]
156,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_157.png," ""out""",1410,2155,[ 1  3  5 68 74 73  5  2]
157,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_158.png," ""just""",1410,2155,[ 1  3  5 63 74 72 73  5  2]
158,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_159.png," ""how""",1410,2155,[ 1  3  5 61 68 76  5  2]
159,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_160.png," ""much""",1410,2155,[ 1  3  5 66 74 56 61  5  2]
160,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_161.png," ""visit""",1410,2155,[ 1  3  5 75 62 72 62 73  5  2]
161,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_162.png," ""tetley.co.uk""",1410,2155,[ 1  3  5 73 58 73 65 58 78 11 56 68 11 74 64  5  2]
162,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_163.png," ""U""",1410,2155,[ 1  3  5 46  5  2]
163,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_164.png," ""Competence""",1410,2155,[ 1  3  5 28 68 66 69 58 73 58 67 56 58  5  2]
164,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_165.png," ""Center""",1410,2155,[ 1  3  5 28 58 67 73 58 71  5  2]
165,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_166.png," ""Virtual""",1410,2155,[ 1  3  5 47 62 71 73 74 54 65  5  2]
166,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_167.png," ""Office""",1410,2155,[ 1  3  5 40 59 59 62 56 58  5  2]
167,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_168.png," ""of""",1410,2155,[ 1  3  5 68 59  5  2]
168,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_169.png," ""the""",1410,2155,[ 1  3  5 73 61 58  5  2]
169,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_170.png," ""Future""",1410,2155,[ 1  3  5 31 74 73 74 71 58  5  2]
170,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_171.png," ""Deutsches""",1410,2155,[ 1  3  5 29 58 74 73 72 56 61 58 72  5  2]
171,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_172.png," ""Forschungszentrum""",1410,2155,[ 1  3  5 31 68 71 72 56 61 74 67 60 72 79 58 67 73 71 74 66  5  2]
172,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_173.png," ""fur""",1410,2155,[ 1  3  5 59 74 71  5  2]
173,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_174.png," ""Kunstliche""",1410,2155,[ 1  3  5 36 74 67 72 73 65 62 56 61 58  5  2]
174,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_175.png," ""Intelligenz""",1410,2155,[ 1  3  5 34 67 73 58 65 65 62 60 58 67 79  5  2]
175,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_176.png," ""GmbH""",1410,2155,[ 1  3  5 32 66 55 33  5  2]
176,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_177.png," ""1st""",1410,2155,[ 1  3  5 14 72 73  5  2]
177,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_178.png," ""floor""",1410,2155,[ 1  3  5 59 65 68 68 71  5  2]
178,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_179.png," ""1.21""",1410,2155,[ 1  3  5 14 11 15 14  5  2]
179,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_180.png," ""FINAL""",1410,2155,[ 1  3  5 31 34 39 26 37  5  2]
180,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_181.png," ""clearance""",1410,2155,[ 1  3  5 56 65 58 54 71 54 67 56 58  5  2]
181,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_182.png," ""BURTON""",1410,2155,[ 1  3  5 27 46 43 45 40 39  5  2]
182,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_183.png," ""GARNIER""",1410,2155,[ 1  3  5 32 26 43 39 34 30 43  5  2]
183,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_184.png," ""LABORATOIRES""",1410,2155,[ 1  3  5 37 26 27 40 43 26 45 40 34 43 30 44  5  2]
184,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_185.png," ""2.17""",1410,2155,[ 1  3  5 15 11 14 20  5  2]
185,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_186.png," ""Knowledge""",1410,2155,[ 1  3  5 36 67 68 76 65 58 57 60 58  5  2]
186,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_187.png," ""Management""",1410,2155,[ 1  3  5 38 54 67 54 60 58 66 58 67 73  5  2]
187,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_188.png," ""(KM)""",1410,2155,[ 1  3  5  8 36 38  9  5  2]
188,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_189.png," ""Dr.""",1410,2155,[ 1  3  5 29 71 11  5  2]
189,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_190.png," ""Faisal""",1410,2155,[ 1  3  5 31 54 62 72 54 65  5  2]
190,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_191.png," ""Shafait""",1410,2155,[ 1  3  5 44 61 54 59 54 62 73  5  2]
191,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_192.png," ""Multimedia""",1410,2155,[ 1  3  5 38 74 65 73 62 66 58 57 62 54  5  2]
192,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_193.png," ""and""",1410,2155,[ 1  3  5 54 67 57  5  2]
193,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_194.png," ""Data""",1410,2155,[ 1  3  5 29 54 73 54  5  2]
194,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_195.png," ""Mining""",1410,2155,[ 1  3  5 38 62 67 62 67 60  5  2]
195,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_196.png," ""2.05""",1410,2155,[ 1  3  5 15 11 13 18  5  2]
196,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_197.png," ""Analysis""",1410,2155,[ 1  3  5 26 67 54 65 78 72 62 72  5  2]
197,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_198.png," ""Chocomel""",1410,2155,[ 1  3  5 28 61 68 56 68 66 58 65  5  2]
198,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_199.png," ""hot""",1410,2155,[ 1  3  5 61 68 73  5  2]
199,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_200.png," ""R""",1410,2155,[ 1  3  5 43  5  2]
200,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_201.png," ""DE""",1410,2155,[ 1  3  5 29 30  5  2]
201,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_202.png," ""ENIGE""",1410,2155,[ 1  3  5 30 39 34 32 30  5  2]
202,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_203.png," ""ECHTE""",1410,2155,[ 1  3  5 30 28 33 45 30  5  2]
203,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_204.png," ""4""",1410,2155,[ 1  3  5 17  5  2]
204,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_205.png," ""5""",1410,2155,[ 1  3  5 18  5  2]
205,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_206.png," ""Senseo""",1410,2155,[ 1  3  5 44 58 67 72 58 68  5  2]
206,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_207.png," ""padmachines""",1410,2155,[ 1  3  5 69 54 57 66 54 56 61 62 67 58 72  5  2]
207,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_208.png," ""(ZIE""",1410,2155,[ 1  3  5  8 51 34 30  5  2]
208,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_209.png," ""ACHTERZIJDE""",1410,2155,[ 1  3  5 26 28 33 45 30 43 51 34 35 29 30  5  2]
209,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_210.png," ""baby's""",1410,2155,[ 1  3  5 55 54 55 78  7 72  5  2]
210,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_211.png," ""animal""",1410,2155,[ 1  3  5 54 67 62 66 54 65  5  2]
211,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_212.png," ""word""",1410,2155,[ 1  3  5 76 68 71 57  5  2]
212,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_213.png," ""book""",1410,2155,[ 1  3  5 55 68 68 64  5  2]
213,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_214.png," ""Senseo""",1410,2155,[ 1  3  5 44 58 67 72 58 68  5  2]
214,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_215.png," ""NEW""",1410,2155,[ 1  3  5 39 30 48  5  2]
215,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_216.png," ""GENERATION""",1410,2155,[ 1  3  5 32 30 39 30 43 26 45 34 40 39  5  2]
216,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_217.png," ""AUTO""",1410,2155,[ 1  3  5 26 46 45 40  5  2]
217,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_218.png," ""OFF""",1410,2155,[ 1  3  5 40 31 31  5  2]
218,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_219.png," ""D""",1410,2155,[ 1  3  5 29  5  2]
219,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_220.png," ""DIESEL""",1410,2155,[ 1  3  5 29 34 30 44 30 37  5  2]
220,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_221.png," ""DENIM""",1410,2155,[ 1  3  5 29 30 39 34 38  5  2]
221,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_222.png," ""DIVISION""",1410,2155,[ 1  3  5 29 34 47 34 44 34 40 39  5  2]
222,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_223.png," ""2002""",1410,2155,[ 1  3  5 15 13 13 15  5  2]
223,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_224.png," ""Manchester""",1410,2155,[ 1  3  5 38 54 67 56 61 58 72 73 58 71  5  2]
224,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_225.png," ""THE""",1410,2155,[ 1  3  5 45 33 30  5  2]
225,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_226.png," ""XVII""",1410,2155,[ 1  3  5 49 47 34 34  5  2]
226,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_227.png," ""COMMONWEALTH""",1410,2155,[ 1  3  5 28 40 38 38 40 39 48 30 26 37 45 33  5  2]
227,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_228.png," ""GAMES""",1410,2155,[ 1  3  5 32 26 38 30 44  5  2]
228,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_229.png," ""FARNBOROUGH""",1410,2155,[ 1  3  5 31 26 43 39 27 40 43 40 46 32 33  5  2]
229,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_230.png," ""AIRSHOW""",1410,2155,[ 1  3  5 26 34 43 44 33 40 48  5  2]
230,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_231.png," ""28""",1410,2155,[ 1  3  5 15 21  5  2]
231,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_232.png," ""JULY""",1410,2155,[ 1  3  5 35 46 37 50  5  2]
232,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_233.png," ""2002""",1410,2155,[ 1  3  5 15 13 13 15  5  2]
233,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_234.png," ""daily""",1410,2155,[ 1  3  5 57 54 62 65 78  5  2]
234,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_235.png," ""flying""",1410,2155,[ 1  3  5 59 65 78 62 67 60  5  2]
235,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_236.png," ""programme""",1410,2155,[ 1  3  5 69 71 68 60 71 54 66 66 58  5  2]
236,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_237.png," ""R""",1410,2155,[ 1  3  5 43  5  2]
237,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_238.png," ""17""",1410,2155,[ 1  3  5 14 20  5  2]
238,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_239.png," ""59""",1410,2155,[ 1  3  5 18 22  5  2]
239,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_240.png," ""TM""",1410,2155,[ 1  3  5 45 38  5  2]
240,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_241.png," ""GUINNESS""",1410,2155,[ 1  3  5 32 46 34 39 39 30 44 44  5  2]
241,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_242.png," ""DRAUGHT""",1410,2155,[ 1  3  5 29 43 26 46 32 33 45  5  2]
242,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_243.png," ""Kaffee""",1410,2155,[ 1  3  5 36 54 59 59 58 58  5  2]
243,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_244.png," ""Pads""",1410,2155,[ 1  3  5 41 54 57 72  5  2]
244,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_245.png," ""Extra""",1410,2155,[ 1  3  5 30 77 73 71 54  5  2]
245,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_246.png," ""30""",1410,2155,[ 1  3  5 16 13  5  2]
246,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_247.png," ""'-6""",1410,2155,[ 1  3  5  7 10 19  5  2]
247,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_248.png," ""THE""",1410,2155,[ 1  3  5 45 33 30  5  2]
248,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_249.png," ""WALLACE""",1410,2155,[ 1  3  5 48 26 37 37 26 28 30  5  2]
249,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_250.png," ""SWORD""",1410,2155,[ 1  3  5 44 48 40 43 29  5  2]
250,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_251.png," ""SoftWare""",1410,2155,[ 1  3  5 44 68 59 73 48 54 71 58  5  2]
251,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_252.png," ""Engineering""",1410,2155,[ 1  3  5 30 67 60 62 67 58 58 71 62 67 60  5  2]
252,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_253.png," ""Ian""",1410,2155,[ 1  3  5 34 54 67  5  2]
253,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_254.png," ""Sommerville""",1410,2155,[ 1  3  5 44 68 66 66 58 71 75 62 65 65 58  5  2]
254,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_255.png," ""HEPP""",1410,2155,[ 1  3  5 33 30 41 41  5  2]
255,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_256.png," ""Verbandstoffe""",1410,2155,[ 1  3  5 47 58 71 55 54 67 57 72 73 68 59 59 58  5  2]
256,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_257.png," ""Teer:""",1410,2155,[ 1  3  5 45 58 58 71 23  5  2]
257,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_258.png," ""7""",1410,2155,[ 1  3  5 20  5  2]
258,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_259.png," ""mg""",1410,2155,[ 1  3  5 66 60  5  2]
259,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_260.png," ""Nikotin:""",1410,2155,[ 1  3  5 39 62 64 68 73 62 67 23  5  2]
